Ürün Kodu,Ürün Adı,Kategori,Açıklama,Ürün URL,Görsel Sayısı,Görseller
PNK63,PNK63,,"Köşe Koltuk – 320x320 cm Geniş oturum alanı ve sade çizgileriyle yaşam alanlarına ferahlık katan bu köşe koltuk, doğallığı ve konforu bir araya getirir. Zarif formu, el işçiliğiyle tamamlanan detayları ve dış mekan şartlarına uygun dayanıklı yapısıyla hem bahçelerde hem de iç mekanlarda rahatlıkla kullanılabilir. Ürün Detayları Köşe Ölçüsü: 320x320 cm Kullanım Alanı: İç ve dış mekanlara uygundur El işçiliğiyle üretilmiştir Geniş oturum alanı ile konforlu kullanım sağlar Renk ve kumaş seçenekleri talebe göre uyarlanabilir Bakım Önerisi Mobilyanızı sezon sonunda kapalı bir alanda muhafaza etmeniz önerilir. Buna imkanınız yoksa koruma kılıfı kullanarak ürününüzü dış etkenlerden koruyabilirsiniz. Temizlik sırasında ağır kimyasallar içeren deterjanlar yerine hafif nemli bir bez kullanılmalı, ardından doğal kuruması beklenmelidir. Garanti ve Teslimat Pink Home olarak tüm ürünlerimizde, fatura tarihinden itibaren 2 yıl garanti süresi sunmaktayız. Büyük ebatlı ürün teslimatlarında sevkiyat ücreti, gönderim yapılacak il ve ilçeye göre değişiklik gösterebilir. Teslim aldığınız ürünü 30 gün içerisinde , kullanılmamış ve ambalajı bozulmamış olması koşuluyla iade edebilirsiniz.",https://www.pinkhometr.com.tr/urun/pnk63,9,images/PNK63/PNK63_01.webp | images/PNK63/PNK63_02.webp | images/PNK63/PNK63_03.webp | images/PNK63/PNK63_04.webp | images/PNK63/PNK63_05.webp | images/PNK63/PNK63_06.webp | images/PNK63/PNK63_07.png | images/PNK63/PNK63_08.jpg | images/PNK63/PNK63_09.png
PNK64,PNK64,,"200X90 CM. KANAPE 90X90 CM 2 ADET BERJER sehpa dahil Doğallığın Evinize Yansıması Evinizin en huzurlu köşesinde, doğanın sıcaklığını hissettiren bu oturma grubu; tamamen el emeğiyle üretilmiştir. Her bir parçası özenle işlenmiş gerçek ahşaptan yapılır, bu sayede size hem estetik bir görünüm hem de uzun ömürlü bir kullanım sunar. Ahşabın doğallığı, insan sağlığı üzerinde olumlu etkiler yaratarak bulunduğu ortama ferahlık ve denge katar. Dayanıklı yapısı sayesinde dış mekanlarda da güvenle kullanılabilir. Bu takım, sadece bir mobilya değil; doğanın huzurunu yaşam alanınıza taşıyan özel bir eserdir.",https://www.pinkhometr.com.tr/urun/pnk64,8,images/PNK64/PNK64_01.webp | images/PNK64/PNK64_02.webp | images/PNK64/PNK64_03.png | images/PNK64/PNK64_04.webp | images/PNK64/PNK64_05.webp | images/PNK64/PNK64_06.webp | images/PNK64/PNK64_07.png | images/PNK64/PNK64_08.png
PNK69,PNK69,,"100x120 cm Hazeran Kapaklı Dolap Doğanın sıcak dokusunu yaşam alanlarınıza taşıyan, zarif ve kullanışlı bir tasarım. Dış mekân koşullarına uyum sağlayacak şekilde üretilen bu dolap, hem dış hem de iç mekânlarda uzun yıllar keyifle kullanılabilir. Ürün Detayları Ölçü: 100 x 120 cm Kapak Tasarımı: Hazeran dokulu kapak Kullanım Alanı: Dış ve iç mekânlara uygun Renk ve Doku: Doğal yüzey görünümü Bakım Önerisi Sezon sonunda ürünü kapalı bir alanda muhafaza etmeniz önerilir. Bu mümkün değilse koruma kılıfı kullanmak, ürünün ömrünü uzatacaktır. Temizlik için sert olmayan bir fırça tercih edin; ağır kimyasallar içeren deterjanlardan kaçının. Ardından hafif nemli bir bezle silip kurumasını bekleyin. Garanti ve Teslimat Tüm ürünlerimiz, fatura tarihinden itibaren 2 yıl garanti kapsamındadır. Mobilya teslimatlarında, sevkiyat ücreti gönderim bölgesine ve alışveriş tutarına göre değişmektedir. Kara ulaşımının olmadığı bölgelerde teslimat, en yakın iskeleye kadar yapılabilir. İade Koşulları Siparişinizi teslim aldığınız tarihten itibaren 30 gün içinde , ürünü kullanmadığınız ve ambalajını bozmadığınız sürece iade edebilirsiniz.",https://www.pinkhometr.com.tr/urun/pnk69,8,images/PNK69/PNK69_01.webp | images/PNK69/PNK69_02.webp | images/PNK69/PNK69_03.webp | images/PNK69/PNK69_04.webp | images/PNK69/PNK69_05.webp | images/PNK69/PNK69_06.webp | images/PNK69/PNK69_07.webp | images/PNK69/PNK69_08.png
PNK77,PNK77,,"Köşe Takımı – 270x270x90 cm (Sehpa hariçtir) Doğanın huzur veren dokusunu yaşam alanınıza taşıyan bu özel köşe takımı, sade ve zarif tasarımıyla dış mekanlarda konforu ve estetiği bir araya getirir. Geniş oturum alanı, el işçiliğiyle şekillendirilmiş detayları ve doğal görünümüyle hem iç hem de dış mekanlarda zamansız bir şıklık sunar. Ürün Detayları Köşe Ölçüsü: 270x270x90 cm Sehpa: Hariçtir Kullanım Alanı: İç ve dış mekanlara uygundur El işçiliğiyle üretilmiş, dayanıklı ve konforlu tasarım Özel ölçü ve renk seçenekleriyle kişiselleştirilebilir Bakım Önerisi Mobilyalarınızı sezon sonunda kapalı bir alanda muhafaza etmeniz tavsiye edilir. Buna imkanınız yoksa, koruma kılıfı kullanarak ürünün ömrünü uzatabilirsiniz. Temizlikte ağır kimyasallar içeren deterjanlar yerine hafif nemli bir bez tercih edilmeli, ardından ürünün doğal şekilde kuruması beklenmelidir. Garanti ve Teslimat Pink Home olarak tüm ürünlerimizde, fatura tarihinden itibaren 2 yıl garanti süresi sunmaktayız. Büyük ebatlı ürünlerin teslimatlarında sevkiyat ücreti, teslimat adresine göre değişiklik gösterebilir. Ürünü teslim aldıktan sonra 30 gün içinde , kullanılmamış ve ambalajı bozulmamış olması koşuluyla iade edebilirsiniz.",https://www.pinkhometr.com.tr/urun/pnk77,9,images/PNK77/PNK77_01.png | images/PNK77/PNK77_02.webp | images/PNK77/PNK77_03.webp | images/PNK77/PNK77_04.webp | images/PNK77/PNK77_05.png | images/PNK77/PNK77_06.webp | images/PNK77/PNK77_07.webp | images/PNK77/PNK77_08.webp | images/PNK77/PNK77_09.jpg
PNK82,PNK82,,"160x200cm yatağa göre karyola Yatağa Uyumlu Karyola – Doğallık ve Konforun Buluştuğu Tasarım Özenle el yapımı olarak üretilmiş bu karyola, yatağınıza tam uyum sağlayacak şekilde tasarlanmıştır. Ahşabın doğal dokusu, yatak odanıza sıcaklık ve estetik bir görünüm kazandırırken, sağlam yapısı uzun yıllar güvenle kullanım sunar. Hem şıklığı hem de fonksiyonelliği bir arada sunan bu tasarım, konforlu bir uyku deneyimi ve zarif bir dekoratif dokunuş sağlar.",https://www.pinkhometr.com.tr/urun/pnk82,3,images/PNK82/PNK82_01.webp | images/PNK82/PNK82_02.webp | images/PNK82/PNK82_03.jpg
PNK83,PNK83,,"Köşe Takımı – 320x300x100 cm Köşe, 120x80 cm Sehpa Doğanın sıcak dokusunu yaşam alanınıza taşıyan bu özel köşe takımı, geniş oturum alanı ve sade çizgileriyle dış mekanlarda konforu yeniden tanımlar. El işçiliğiyle üretilen yapısı sayesinde hem dayanıklı hem de zamansız bir şıklık sunar. Ürün Detayları Köşe Ölçüsü: 320x300x100 cm Sehpa Ölçüsü: 120x80 cm Kullanım Alanı: İç ve dış mekanlara uygundur Şık, rahat ve uzun ömürlü tasarım İsteğe bağlı özel ölçü ve renk seçenekleri mevcuttur Bakım Önerisi Mobilyalarınızı sezon sonunda kapalı bir alanda muhafaza etmeniz önerilir. Bu mümkün değilse, koruma kılıfı kullanmanız ürünün ömrünü uzatır. Temizlik için sert fırçalar ve kimyasal içerikli deterjanlar yerine, hafif nemli bir bezle silip doğal şekilde kurumasını bekleyiniz. Garanti ve Teslimat Pink Home olarak, tüm ürünlerimizde fatura tarihinden itibaren 2 yıl garanti süresi sunuyoruz. Büyük ebatlı ürünlerin teslimatında sevkiyat ücreti, teslimat adresine göre değişiklik gösterebilir. Ürünü teslim aldıktan sonra 30 gün içinde , kullanılmamış ve ambalajı bozulmamış olması koşuluyla iade edebilirsiniz.",https://www.pinkhometr.com.tr/urun/pnk83,9,images/PNK83/PNK83_01.webp | images/PNK83/PNK83_02.webp | images/PNK83/PNK83_03.png | images/PNK83/PNK83_04.png | images/PNK83/PNK83_05.webp | images/PNK83/PNK83_06.webp | images/PNK83/PNK83_07.webp | images/PNK83/PNK83_08.jpg | images/PNK83/PNK83_09.webp
PNK85,PNK85,,"60x60cm SANDALYE Ahşap Sandalye – Doğallık ve Konforun Buluştuğu Tasarım Özenle el yapımı olarak üretilmiş bu sandalye, mekanınıza hem şıklık hem de fonksiyonel kullanım sunar. Sağlam yapısı ve ergonomik tasarımı sayesinde uzun süreli oturumlarda konfor sağlar. Ahşabın doğal dokusu, mekanınıza sıcaklık ve zarif bir görünüm kazandırır. Hem estetik hem de dayanıklılığı bir arada sunan bu sandalye, yemek alanları veya çalışma alanları için ideal bir tercihtir.",https://www.pinkhometr.com.tr/urun/pnk85,8,images/PNK85/PNK85_01.webp | images/PNK85/PNK85_02.webp | images/PNK85/PNK85_03.webp | images/PNK85/PNK85_04.webp | images/PNK85/PNK85_05.webp | images/PNK85/PNK85_06.png | images/PNK85/PNK85_07.png | images/PNK85/PNK85_08.png
PNK86,PNK86,,"70X190 CM 2 KİŞİLİK ŞEZLONG SABİT MODEL takım fiyatıdır. 50x70 cm sehpa dahildir. Konfor ve Şıklığın Buluştuğu Tasarım Bu özenle tasarlanmış 2 kişilik şezlong seti, rahatlığınızı ön planda tutarak açık alanlarınıza konfor ve estetik katar. Sabit model şezlonglar, uzun süreli dinlenmelerinizde maksimum rahatlık sağlar. Setin içinde yer alan sehpa, içeceklerinizi ve küçük eşyalarınızı kolayca ulaşabileceğiniz bir noktada tutar. Hem şıklığı hem de kullanışlılığı bir arada sunan bu takım, açık alanlarınıza zarif ve davetkar bir dokunuş kazandırır.",https://www.pinkhometr.com.tr/urun/pnk86,9,images/PNK86/PNK86_01.png | images/PNK86/PNK86_02.webp | images/PNK86/PNK86_03.png | images/PNK86/PNK86_04.webp | images/PNK86/PNK86_05.webp | images/PNK86/PNK86_06.webp | images/PNK86/PNK86_07.webp | images/PNK86/PNK86_08.webp | images/PNK86/PNK86_09.png
PNK87,PNK87,,"200X80 CM KANAPE 80X80 CM 2 BERJER 70X70 CM SEHPA 80X80 CM SEHPA Doğallığın Şıklıkla Buluştuğu El Emeği Tasarım Tamamen el işçiliğiyle üretilen bu oturma grubu, doğanın huzurunu modern bir çizgiyle yaşam alanınıza taşır. Her bir parçası usta ellerin özenli çalışmasıyla şekillenmiş, sade ama karakterli detaylarıyla zamansız bir tasarım anlayışını yansıtır. Ahşabın sıcak dokusu, bulunduğu ortama doğallık ve samimiyet katarken, nefes alan yapısı sayesinde insan sağlığına dost bir kullanım sunar. Dayanıklılığı ve estetik bütünlüğüyle, hem iç mekânlarda hem de bahçe ve teraslarda uzun yıllar keyifle kullanılabilir. Yalın hatları, konforlu minderleri ve zarif formuyla, doğanın dinginliğini modern yaşam alanlarına taşımak isteyenler için ideal bir seçimdir. Bu takım, sadece bir mobilya değil; el emeğiyle hayat bulan bir doğallık ifadesidir.",https://www.pinkhometr.com.tr/urun/pnk87,9,images/PNK87/PNK87_01.webp | images/PNK87/PNK87_02.webp | images/PNK87/PNK87_03.png | images/PNK87/PNK87_04.png | images/PNK87/PNK87_05.webp | images/PNK87/PNK87_06.png | images/PNK87/PNK87_07.png | images/PNK87/PNK87_08.webp | images/PNK87/PNK87_09.webp
PNK88,PNK88,,"SEHPA. 100 CM ÇAP. 40 CM YÜKSEKLİK DOĞAL AĞAÇLARDA DAMARLAR FARKLILIK GÖSRETEBİLİR. Dış mekanalara doğal ahşabın eşsiz dokuları...KESTANE ağacından üretilen, bu sayede doğal çürüme, böceklenme ve hastalıklara karşı yüksek direnç gösteren bahçe kullanıma uygun dış ve iç mekan mobilyası. Ürün Detayları Ayak ve Tabla Mazlemesi:KESTANE Bakım Önerisi: Sezon sonunda kapalı alanda tutmanız daha doğru olacaktır buna imkanınız yoksa koruma kılıfı kullanmanız mobilyanızın uzun ömürlü olmasını sağlar.Temizliği öncelikle çok sert olmayan bir fırça ile ağır kimyasallar içeren deterjanlar kullanmadan yapılmalı ardından hafif nemli bir bezle silinerek kuruması beklenmeli. Malzeme: %100 Kestane Pink Home olarak ürün gruplarımıza göre, tüm ürünlerimizde faturanız üzerinde bulunan tarihten itibaren 2 yıl garanti veya sorumluluk süremiz bulunmaktadır. Daha fazla bilgi için sıkça sorulan sorular bölümünü inceleyiniz. Mobilya gibi büyük ebatlı ürün teslimatlarında sevkiyat ücreti uygulanır. Sevkiyat ücreti gönderilecek il-ilçe bilgisine ve alışveriş tutarına göre değişmektedir. Sevkiyat ücret bilgileri ödeme kısmında özel nakliye kısmında yaklaşık olarak belirtilir. Kara ulaşımının olmadığı ilçe ve adalarda teslimat kara tarafından seçilen iskeleye kadar yapılabilmektedir. Siparişinizi, teslim aldığınız tarihten itibaren 30 gün içerisinde kullanmadığınız ve ürün ya da ambalajını (satılabilirliğini) bozmadığınız sürece iade edebilirsiniz.",https://www.pinkhometr.com.tr/urun/pnk88,5,images/PNK88/PNK88_01.webp | images/PNK88/PNK88_02.png | images/PNK88/PNK88_03.webp | images/PNK88/PNK88_04.png | images/PNK88/PNK88_05.png
PNK89,PNK89,,"250X40X65. CM ANTİK MEŞE TV ÜNİTESİ SADECE 2 KAPAK KULLANILIR.DİĞER ALANLAR SABİTTİR. Dış mekanalara doğal ahşabın eşsiz dokuları...KESTANE ağacından üretilen, bu sayede doğal çürüme, böceklenme ve hastalıklara karşı yüksek direnç gösteren bahçe kullanıma uygun dış ve iç mekan mobilyası. Ürün Detayları Ayak ve Tabla Mazlemesi:KESTANE Bakım Önerisi: Sezon sonunda kapalı alanda tutmanız daha doğru olacaktır buna imkanınız yoksa koruma kılıfı kullanmanız mobilyanızın uzun ömürlü olmasını sağlar.Temizliği öncelikle çok sert olmayan bir fırça ile ağır kimyasallar içeren deterjanlar kullanmadan yapılmalı ardından hafif nemli bir bezle silinerek kuruması beklenmeli. Malzeme: %100 Kestane Pink Home olarak ürün gruplarımıza göre, tüm ürünlerimizde faturanız üzerinde bulunan tarihten itibaren 2 yıl garanti veya sorumluluk süremiz bulunmaktadır. Daha fazla bilgi için sıkça sorulan sorular bölümünü inceleyiniz. Mobilya gibi büyük ebatlı ürün teslimatlarında sevkiyat ücreti uygulanır. Sevkiyat ücreti gönderilecek il-ilçe bilgisine ve alışveriş tutarına göre değişmektedir. Sevkiyat ücret bilgileri ödeme kısmında özel nakliye kısmında yaklaşık olarak belirtilir. Kara ulaşımının olmadığı ilçe ve adalarda teslimat kara tarafından seçilen iskeleye kadar yapılabilmektedir. Siparişinizi, teslim aldığınız tarihten itibaren 30 gün içerisinde kullanmadığınız ve ürün ya da ambalajını (satılabilirliğini) bozmadığınız sürece iade edebilirsiniz.",https://www.pinkhometr.com.tr/urun/pnk89,4,images/PNK89/PNK89_01.webp | images/PNK89/PNK89_02.png | images/PNK89/PNK89_03.webp | images/PNK89/PNK89_04.png
PNK90,PNK90,,"250X45X65 GERİ DÖNÜŞTÜRÜLMÜŞ MEŞE GÜRGEN VE MAUN AĞACINDAN YAPILAN ÖZEL TASARIM TV ÜNİTESİ Dış mekanalara doğal ahşabın eşsiz dokuları...KESTANE ağacından üretilen, bu sayede doğal çürüme, böceklenme ve hastalıklara karşı yüksek direnç gösteren bahçe kullanıma uygun dış ve iç mekan mobilyası. Ürün Detayları Ayak ve Tabla Mazlemesi:KESTANE Bakım Önerisi: Sezon sonunda kapalı alanda tutmanız daha doğru olacaktır buna imkanınız yoksa koruma kılıfı kullanmanız mobilyanızın uzun ömürlü olmasını sağlar.Temizliği öncelikle çok sert olmayan bir fırça ile ağır kimyasallar içeren deterjanlar kullanmadan yapılmalı ardından hafif nemli bir bezle silinerek kuruması beklenmeli. Malzeme: %100 Kestane Pink Home olarak ürün gruplarımıza göre, tüm ürünlerimizde faturanız üzerinde bulunan tarihten itibaren 2 yıl garanti veya sorumluluk süremiz bulunmaktadır. Daha fazla bilgi için sıkça sorulan sorular bölümünü inceleyiniz. Mobilya gibi büyük ebatlı ürün teslimatlarında sevkiyat ücreti uygulanır. Sevkiyat ücreti gönderilecek il-ilçe bilgisine ve alışveriş tutarına göre değişmektedir. Sevkiyat ücret bilgileri ödeme kısmında özel nakliye kısmında yaklaşık olarak belirtilir. Kara ulaşımının olmadığı ilçe ve adalarda teslimat kara tarafından seçilen iskeleye kadar yapılabilmektedir. Siparişinizi, teslim aldığınız tarihten itibaren 30 gün içerisinde kullanmadığınız ve ürün ya da ambalajını (satılabilirliğini) bozmadığınız sürece iade edebilirsiniz.",https://www.pinkhometr.com.tr/urun/pnk90,4,images/PNK90/PNK90_01.webp | images/PNK90/PNK90_02.png | images/PNK90/PNK90_03.png | images/PNK90/PNK90_04.webp
PNK93,pnk93,,"sehpa 140x80 cm. doğal eskitme Dış mekanalara doğal ahşabın eşsiz dokuları...KESTANE ağacından üretilen, bu sayede doğal çürüme, böceklenme ve hastalıklara karşı yüksek direnç gösteren bahçe kullanıma uygun dış ve iç mekan mobilyası. Ürün Detayları Ayak ve Tabla Mazlemesi:KESTANE Bakım Önerisi: Sezon sonunda kapalı alanda tutmanız daha doğru olacaktır buna imkanınız yoksa koruma kılıfı kullanmanız mobilyanızın uzun ömürlü olmasını sağlar.Temizliği öncelikle çok sert olmayan bir fırça ile ağır kimyasallar içeren deterjanlar kullanmadan yapılmalı ardından hafif nemli bir bezle silinerek kuruması beklenmeli. Malzeme: %100 Kestane Pink Home olarak ürün gruplarımıza göre, tüm ürünlerimizde faturanız üzerinde bulunan tarihten itibaren 2 yıl garanti veya sorumluluk süremiz bulunmaktadır. Daha fazla bilgi için sıkça sorulan sorular bölümünü inceleyiniz. Mobilya gibi büyük ebatlı ürün teslimatlarında sevkiyat ücreti uygulanır. Sevkiyat ücreti gönderilecek il-ilçe bilgisine ve alışveriş tutarına göre değişmektedir. Sevkiyat ücret bilgileri ödeme kısmında özel nakliye kısmında yaklaşık olarak belirtilir. Kara ulaşımının olmadığı ilçe ve adalarda teslimat kara tarafından seçilen iskeleye kadar yapılabilmektedir. Siparişinizi, teslim aldığınız tarihten itibaren 30 gün içerisinde kullanmadığınız ve ürün ya da ambalajını (satılabilirliğini) bozmadığınız sürece iade edebilirsiniz.",https://www.pinkhometr.com.tr/urun/pnk93,4,images/PNK93/PNK93_01.webp | images/PNK93/PNK93_02.png | images/PNK93/PNK93_03.png | images/PNK93/PNK93_04.webp
PNK94,pnk94,,"Luka Köşe Takımı – 200x300 cm Köşe, 1 Adet 80x80 cm Berjer, 1 Adet 80x100 cm Sehpa Doğanın zarafetini modern çizgilerle buluşturan Luka Köşe Takımı , iç ve dış mekanlara sıcak bir atmosfer kazandırır. Şık tasarımı, el işçiliğiyle birleşen dayanıklı yapısı sayesinde uzun yıllar keyifle kullanılabilir. Ürün Detayları Köşe Ölçüsü: 200x300 cm Berjer Ölçüsü: 80x80 cm Sehpa Ölçüsü: 80x100 cm Kullanım Alanı: İç ve dış mekanlara uygundur Dayanıklı, uzun ömürlü ve zamansız tasarım Özel ölçü ve renk seçenekleri ile kişiselleştirilebilir Bakım Önerisi Mobilyanızı sezon sonunda kapalı bir alanda muhafaza etmeniz önerilir. Bu mümkün değilse, koruma kılıfı kullanarak ürünün ömrünü uzatabilirsiniz. Temizlik için sert fırçalar ve kimyasal içeren deterjanlar yerine, hafif nemli bir bezle silip kendi halinde kurumasını bekleyin. Garanti ve Teslimat Pink Home ürünleri, fatura tarihinden itibaren 2 yıl garanti kapsamındadır. Büyük ebatlı ürünlerde sevkiyat ücreti, teslimat adresine göre değişiklik gösterebilir. Ürünü teslim aldıktan sonra 30 gün içinde, kullanılmamış ve ambalajı bozulmamış olması koşuluyla iade edebilirsiniz.",https://www.pinkhometr.com.tr/urun/pnk94,9,images/PNK94/PNK94_01.webp | images/PNK94/PNK94_02.webp | images/PNK94/PNK94_03.webp | images/PNK94/PNK94_04.webp | images/PNK94/PNK94_05.png | images/PNK94/PNK94_06.webp | images/PNK94/PNK94_07.webp | images/PNK94/PNK94_08.png | images/PNK94/PNK94_09.jpg
PNK95,pnk95,,"100x300x75 cm Masa 8 adet sandalye takıma dahildir. Ahşap Masa ve 8 Sandalye Takımı – Şıklık ve Konfor Bir Arada Özenle el yapımı olarak üretilmiş bu masa ve 8 sandalye takımı, geniş yemek alanlarınıza hem estetik hem de fonksiyonel bir değer katar. Masanın sağlam yapısı ve sandalyelerin ergonomik tasarımı, uzun süreli kullanımlarda konfor sağlar. Ahşabın doğal dokusu, mekanınıza sıcaklık ve zarif bir görünüm kazandırır. Hem şıklığı hem de kullanım kolaylığını bir arada sunan bu set, aile yemekleri ve davetler için ideal bir tercihtir.",https://www.pinkhometr.com.tr/urun/pnk95,8,images/PNK95/PNK95_01.png | images/PNK95/PNK95_02.webp | images/PNK95/PNK95_03.webp | images/PNK95/PNK95_04.webp | images/PNK95/PNK95_05.webp | images/PNK95/PNK95_06.webp | images/PNK95/PNK95_07.png | images/PNK95/PNK95_08.png
PNK96,pnk96,,"100x200 cm 1 adet masa 200x40cm. 2 adet bank Ahşap Masa ve 2 Bank – Doğallık ve Konforun Buluştuğu Takım Özenle el yapımı olarak üretilmiş bu masa ve iki bank, mekanınıza hem şıklık hem de fonksiyonel kullanım sunar. Masanın sağlam yapısı ve bankların ergonomik tasarımı, konforlu oturumlar sağlar. Ahşabın doğal dokusu, mekanınıza sıcaklık ve zarif bir görünüm kazandırırken, takımın bütünlüğü açık veya kapalı alanlar için ideal bir oturma düzeni oluşturur. Hem estetiği hem de dayanıklılığı bir arada sunan bu takım, mekanınıza karakter katacak mükemmel bir tercihtir.",https://www.pinkhometr.com.tr/urun/pnk96,7,images/PNK96/PNK96_01.webp | images/PNK96/PNK96_02.webp | images/PNK96/PNK96_03.webp | images/PNK96/PNK96_04.png | images/PNK96/PNK96_05.webp | images/PNK96/PNK96_06.webp | images/PNK96/PNK96_07.png
PNK97,pnk97,,"200x300 cm Luka L Köşe & 80x120 cm Sehpa Doğanın sıcak dokusunu yaşam alanlarınıza taşıyan Luka köşe takımı, hem iç hem dış mekanlarda zarif bir uyum sağlar. Dayanıklı yapısı, sağlam işçiliği ve sade tasarımıyla yaşam alanınıza doğal bir şıklık kazandırır. Ürün Detayları Ölçüler: 200x300 cm köşe – 80x120 cm sehpa Kullanım Alanı: İç ve dış mekanlara uygundur Uzun ömürlü ve hava koşullarına dayanıklı yapı Özel sipariş ve renk seçenekleri mevcuttur Bakım Önerisi Mobilyanızı sezon sonunda kapalı bir alanda muhafaza etmeniz önerilir. Bu mümkün değilse koruma kılıfı kullanarak ömrünü uzatabilirsiniz. Temizlik için sert fırçalar ve kimyasal içerikli ürünler yerine, hafif nemli bir bez ile silip doğal şekilde kurumasını bekleyin. Garanti ve Teslimat Pink Home ürünleri, fatura tarihinden itibaren 2 yıl garanti kapsamındadır. Büyük ebatlı mobilyalarda sevkiyat ücreti, teslimat adresine göre değişiklik gösterebilir. Ürünü teslim aldıktan sonra 30 gün içinde, kullanılmamış ve ambalajı bozulmamış olması şartıyla iade edebilirsiniz.",https://www.pinkhometr.com.tr/urun/pnk97,9,images/PNK97/PNK97_01.png | images/PNK97/PNK97_02.webp | images/PNK97/PNK97_03.webp | images/PNK97/PNK97_04.webp | images/PNK97/PNK97_05.webp | images/PNK97/PNK97_06.webp | images/PNK97/PNK97_07.webp | images/PNK97/PNK97_08.png | images/PNK97/PNK97_09.jpg
PNK98,pnk98,,"100x250 cm masa 8 adet sandalye Ahşap Masa ve 8 Sandalye Takımı – Şıklık ve Konfor Bir Arada Özenle el yapımı olarak üretilmiş bu masa ve 8 sandalye takımı, yemek alanlarınıza hem estetik hem de fonksiyonel bir değer katar. Masanın sağlam yapısı ve sandalyelerin ergonomik tasarımı, konforlu bir kullanım sunar. Ahşabın doğal dokusu, mekanınıza sıcaklık ve zarif bir görünüm kazandırır. Hem şıklığı hem de kullanım kolaylığını bir arada sunan bu set, aile yemekleri ve davetler için ideal bir tercihtir.",https://www.pinkhometr.com.tr/urun/pnk98,8,images/PNK98/PNK98_01.png | images/PNK98/PNK98_02.png | images/PNK98/PNK98_03.webp | images/PNK98/PNK98_04.webp | images/PNK98/PNK98_05.png | images/PNK98/PNK98_06.webp | images/PNK98/PNK98_07.webp | images/PNK98/PNK98_08.webp
PNK99,pnk99,,"100x300 cm antik masa 1 adet 40x200cm bank Antik Ahşap Masa ve Bank – Tarihî Dokunuş ve Doğallığın Buluştuğu Tasarım Tamamen el yapımı ve antik bir ürün olan bu masa, doğal çatlaklar ve oyuklarla karakter kazanmıştır. Takımda yer alan bank, masayla uyumlu olarak hem şıklık hem de fonksiyonellik sunar. Ahşabın doğal dokusu ve antik yapısı, mekanınıza sıcaklık ve özgün bir estetik kazandırır. Hem görselliği hem de dayanıklılığı bir arada sunan bu set, yemek ve oturma alanlarınıza tarihî ve zarif bir dokunuş katar.",https://www.pinkhometr.com.tr/urun/pnk99,7,images/PNK99/PNK99_01.webp | images/PNK99/PNK99_02.png | images/PNK99/PNK99_03.webp | images/PNK99/PNK99_04.webp | images/PNK99/PNK99_05.webp | images/PNK99/PNK99_06.webp | images/PNK99/PNK99_07.png
PNK100,pnk100,,"300x300 cm Köşe Takımı Takım içeriği: 1 adet geniş köşe ve 1 adet berjer. Sehpa fiyata dahil değildir. Zarif çizgileri ve konforlu yapısıyla 300x300 Köşe Takımı , hem iç hem dış mekanlarda rahat bir oturma alanı oluşturur. Estetik tasarımıyla bahçe, teras veya veranda gibi alanlara doğal bir sıcaklık katar. Ürün Detayları Takım; bir adet köşe ve bir adet berjerden oluşur. Sehpa ürün fiyatına dahil değildir. Modern tasarımıyla farklı mekan konseptlerine kolayca uyum sağlar. Rahat oturum ve dayanıklı yapısıyla uzun ömürlü kullanım sunar. Bakım Önerisi Sezon sonunda ürünün kapalı bir alanda muhafaza edilmesi önerilir. Bu mümkün değilse koruma kılıfı kullanarak ömrünü uzatabilirsiniz. Temizlikte sert fırçalar veya ağır kimyasallar kullanılmamalı, hafif nemli bir bezle silinip doğal şekilde kuruması beklenmelidir. Garanti ve Teslimat Bilgisi Pink Home olarak tüm ürünlerimiz fatura tarihinden itibaren 2 yıl garanti kapsamındadır. Mobilya gibi büyük ebatlı ürünlerde özel nakliye hizmeti uygulanır. Ücret, il ve ilçe bilgisine göre değişkenlik gösterebilir ve ödeme sayfasında görüntülenebilir. Teslim aldığınız ürünü 30 gün içerisinde , kullanılmamış ve ambalajı bozulmamış şekilde iade edebilirsiniz.",https://www.pinkhometr.com.tr/urun/pnk100,9,images/PNK100/PNK100_01.webp | images/PNK100/PNK100_02.webp | images/PNK100/PNK100_03.webp | images/PNK100/PNK100_04.png | images/PNK100/PNK100_05.webp | images/PNK100/PNK100_06.webp | images/PNK100/PNK100_07.webp | images/PNK100/PNK100_08.png | images/PNK100/PNK100_09.jpg
